Codigo distrito;Nombre tipo zona;Nit cliente-sucursal;Recency;Monetary;Frequency;Distrito-Nombretipozona
104;Mayorista;1660220538-1;5;13911;3;104-Mayorista
104;Mayorista;1660221970-1;24;40345;24;104-Mayorista
104;Mayorista;1660227878-1;24;36462;15;104-Mayorista
104;Mayorista;1660274702-1;22;1379;2;104-Mayorista
104;Mayorista;1665030816-1;23;315543;21;104-Mayorista
104;Mayorista;1665031738-1;24;1173796;24;104-Mayorista
104;Mayorista;1665032495-1;23;251817;18;104-Mayorista
104;Mayorista;1665032732-1;24;236587;20;104-Mayorista
104;Mayorista;1665035792-1;23;288311;22;104-Mayorista
104;Mayorista;1665036873-1;23;80741;21;104-Mayorista
104;Mayorista;1665041588-1;24;443496;24;104-Mayorista
104;Mayorista;1665049060-1;24;865884;24;104-Mayorista
104;Mayorista;1665054797-1;24;454608;20;104-Mayorista
104;Mayorista;1675029270-1;22;3780;1;104-Mayorista
104;Mayorista;1675033582-1;24;4622;7;104-Mayorista
104;Mayorista;1677028641-1;24;17580;22;104-Mayorista
104;Mayorista;1677029194-1;23;32235;9;104-Mayorista
104;Mayorista;1677031788-1;23;67921;17;104-Mayorista
104;Mayorista;1677032280-1;24;44812;14;104-Mayorista
104;Mayorista;1677032882-1;24;20835;23;104-Mayorista
104;Mayorista;1677033157-1;23;364;1;104-Mayorista
104;Mayorista;1677033344-1;5;3240;1;104-Mayorista
104;Mayorista;1677033781-1;10;16719;4;104-Mayorista
104;Mayorista;1677035627-1;24;9387;2;104-Mayorista
104;Mayorista;1681029192-1;24;34178;14;104-Mayorista
104;Mayorista;1681032156-1;24;14194;24;104-Mayorista
104;Mayorista;1681032163-1;21;5107;4;104-Mayorista
104;Mayorista;1681032230-1;21;1055;2;104-Mayorista
104;Mayorista;1695028763-1;24;3777;11;104-Mayorista
104;Mayorista;1695029023-1;23;6803;15;104-Mayorista
104;Mayorista;1695030438-1;10;3272;2;104-Mayorista
104;Mayorista;1720036160-2;24;9680;7;104-Mayorista
104;Mayorista;1720090525-1;11;646;1;104-Mayorista
104;Mayorista;#¡VALOR!;15;579;4;104-Mayorista
104;Mayorista;1720562035-5;17;1016;4;104-Mayorista
104;Mayorista;1720562035-8;17;1882;8;104-Mayorista
104;Mayorista;1720564625-1;20;3233;10;104-Mayorista
104;Mayorista;1750333796-2;19;9155;5;104-Mayorista
104;Mayorista;1750337286-1;24;738127;17;104-Mayorista
104;Mayorista;1750339979-1;24;1202578;24;104-Mayorista
104;Mayorista;1750347798-1;24;383611;17;104-Mayorista
104;Mayorista;1750349674-1;24;446931;24;104-Mayorista
104;Mayorista;1750356342-1;24;292737;23;104-Mayorista
104;Mayorista;1750427632-2;21;2241;3;104-Mayorista
104;Mayorista;1750427656-1;23;24719;16;104-Mayorista
104;Mayorista;1750950596-1;24;10143;19;104-Mayorista
104;Mayorista;1751329338-1;9;3284;3;104-Mayorista
104;Mayorista;1751329488-1;24;3201;9;104-Mayorista
104;Mayorista;1751332719-1;12;248;1;104-Mayorista
104;Mayorista;1751408640-1;6;1267;4;104-Mayorista
104;Mayorista;1751408648-1;14;1851;1;104-Mayorista
104;Mayorista;1751408666-1;6;349;1;104-Mayorista
104;Mayorista;1751408676-1;24;1400;1;104-Mayorista
104;Mayorista;1751528804-1;24;48936;21;104-Mayorista
104;Mayorista;1751528899-1;23;31607;4;104-Mayorista
104;Mayorista;1751528941-1;23;11384;3;104-Mayorista
104;Mayorista;1751529160-1;24;15434;24;104-Mayorista
104;Mayorista;1751529937-1;21;86926;10;104-Mayorista
104;Mayorista;1751530507-1;10;8799;2;104-Mayorista
104;Mayorista;1751928858-1;24;17497;23;104-Mayorista
104;Mayorista;1751928876-1;17;15399;8;104-Mayorista
104;Mayorista;1751929163-1;23;6159;4;104-Mayorista
104;Mayorista;1751929475-1;7;6262;2;104-Mayorista
104;Mayorista;1751929745-1;2;7036;2;104-Mayorista
104;Mayorista;1751930469-1;4;495;1;104-Mayorista
104;Mayorista;1751931999-1;24;33996;23;104-Mayorista
104;Mayorista;1751932925-1;24;17801;23;104-Mayorista
104;Mayorista;1760030329-1;23;28810;11;104-Mayorista
104;Mayorista;1760041724-1;22;83275;5;104-Mayorista
104;Mayorista;1760048777-1;7;7461;5;104-Mayorista
104;Mayorista;1760089099-1;22;3753;12;104-Mayorista
104;Mayorista;1760129254-1;1;12081;1;104-Mayorista
104;Mayorista;1760138319-1;2;332;1;104-Mayorista
104;Mayorista;1760141798-1;24;181924;23;104-Mayorista
104;Mayorista;1760142445-1;24;15354;23;104-Mayorista
104;Mayorista;1760145279-1;20;1749;5;104-Mayorista
104;Mayorista;1760153551-1;24;11096;7;104-Mayorista
104;Mayorista;1760156794-1;24;245666;24;104-Mayorista
104;Mayorista;1760184957-1;14;125956;4;104-Mayorista
104;Mayorista;1760199860-1;24;6240;23;104-Mayorista
104;Mayorista;1760212150-1;23;717374;16;104-Mayorista
104;Mayorista;1760223097-1;22;3420;22;104-Mayorista
104;Mayorista;1760257611-1;24;84490;20;104-Mayorista
104;Mayorista;1760261564-1;24;270339;24;104-Mayorista
104;Mayorista;1760262844-1;24;429296;18;104-Mayorista
104;Mayorista;1760277327-1;24;2247426;24;104-Mayorista
104;Mayorista;1760308914-1;2;60;1;104-Mayorista
104;Mayorista;1760333312-1;24;364007;21;104-Mayorista
104;Mayorista;1760384136-1;24;11057;4;104-Mayorista
104;Mayorista;1760433649-1;24;28851;7;104-Mayorista
104;Mayorista;1760433934-1;24;17475;17;104-Mayorista
104;Mayorista;1760435569-1;19;1378;4;104-Mayorista
104;Mayorista;1760436054-2;17;856;6;104-Mayorista
104;Mayorista;1760436054-7;17;1226;7;104-Mayorista
104;Mayorista;1760437913-1;16;179833;7;104-Mayorista
104;Mayorista;1760456045-1;24;12972;2;104-Mayorista
104;Mayorista;1760481734-1;18;471;2;104-Mayorista
104;Mayorista;1760492484-1;23;25385;16;104-Mayorista
104;Mayorista;1760506990-1;24;37801;15;104-Mayorista
104;Mayorista;1760515943-1;20;5317;10;104-Mayorista
104;Mayorista;1760518216-1;24;171232;22;104-Mayorista
104;Mayorista;1760530626-1;23;37100;2;104-Mayorista
104;Mayorista;1760547284-1;2;1540;1;104-Mayorista
104;Mayorista;1760547660-1;20;8460;2;104-Mayorista
104;Mayorista;1760581317-1;19;1019;1;104-Mayorista
104;Mayorista;1760621215-1;17;29927;7;104-Mayorista
104;Mayorista;1760624068-1;24;267560;24;104-Mayorista
104;Mayorista;1760644230-1;24;4874;1;104-Mayorista
104;Mayorista;1760771223-1;24;16252;14;104-Mayorista
104;Mayorista;1760824937-1;24;5902;6;104-Mayorista
104;Mayorista;1760825218-1;24;8966;8;104-Mayorista
104;Mayorista;1760963748-1;24;143706;10;104-Mayorista
104;Mayorista;1761008632-1;24;301680;22;104-Mayorista
104;Mayorista;1761023062-1;19;2007;1;104-Mayorista
104;Mayorista;1761076161-1;18;14110;12;104-Mayorista
104;Mayorista;1761077558-1;21;1073;3;104-Mayorista
104;Mayorista;1761090189-1;23;23187;10;104-Mayorista
104;Mayorista;1761090699-1;23;4023;14;104-Mayorista
104;Mayorista;1761107245-1;24;64198;18;104-Mayorista
104;Mayorista;1761172087-1;21;10539;6;104-Mayorista
104;Mayorista;1761178553-1;23;26273;5;104-Mayorista
104;Mayorista;1761179792-1;11;1451;5;104-Mayorista
104;Mayorista;1761182066-1;23;80362;14;104-Mayorista
104;Mayorista;1761189464-1;24;1210881;22;104-Mayorista
104;Mayorista;1761200955-1;24;407910;23;104-Mayorista
104;Mayorista;1761208103-1;24;993;4;104-Mayorista
104;Mayorista;1761244151-1;24;7482;5;104-Mayorista
104;Mayorista;1761250117-1;1;128;1;104-Mayorista
104;Mayorista;1761266727-1;24;6646;7;104-Mayorista
104;Mayorista;1761293283-1;14;50687;5;104-Mayorista
104;Mayorista;1761307567-1;23;14935;6;104-Mayorista
104;Mayorista;1761313696-1;24;772171;23;104-Mayorista
104;Mayorista;1761317073-1;6;4158;3;104-Mayorista
104;Mayorista;1761317854-1;23;6502;4;104-Mayorista
104;Mayorista;1761324356-1;23;144735;4;104-Mayorista
104;Mayorista;1761387951-1;24;6174;5;104-Mayorista
104;Mayorista;1761403391-1;24;1285;3;104-Mayorista
104;Mayorista;1761413246-1;23;27812;7;104-Mayorista
104;Mayorista;1761433084-1;2;1233;1;104-Mayorista
104;Mayorista;1761448622-1;22;110183;10;104-Mayorista
104;Mayorista;1761468002-1;24;166727;20;104-Mayorista
104;Mayorista;1761488972-1;22;164392;15;104-Mayorista
104;Mayorista;1761495082-1;24;19597;12;104-Mayorista
104;Mayorista;1761504233-1;23;212835;18;104-Mayorista
104;Mayorista;1761505560-1;15;58108;3;104-Mayorista
104;Mayorista;1761536732-1;23;153972;8;104-Mayorista
104;Mayorista;1761572492-1;22;635;1;104-Mayorista
104;Mayorista;1761590713-1;24;2602;5;104-Mayorista
104;Mayorista;1761626847-1;23;695;1;104-Mayorista
104;Mayorista;951235427-1;24;47906;23;104-Mayorista
104;Mayorista;954091087-1;20;2230;7;104-Mayorista
104;Mayorista;954218841-1;7;624;2;104-Mayorista
104;Mayorista;954353740-1;24;178984;24;104-Mayorista
104;Mayorista;954397474-1;16;567;2;104-Mayorista
104;Mayorista;954406356-1;24;305171;23;104-Mayorista
104;Mayorista;954419288-1;12;271;1;104-Mayorista
104;Mayorista;954456601-1;24;1036182;24;104-Mayorista
104;Mayorista;954478008-1;23;779327;23;104-Mayorista
104;Mayorista;954500032-1;23;25219;8;104-Mayorista
104;Mayorista;954506355-1;23;13877;12;104-Mayorista
104;Mayorista;954508898-1;23;11865;5;104-Mayorista
104;Mayorista;954538072-1;20;6307;4;104-Mayorista
104;Mayorista;954543789-1;24;172449;13;104-Mayorista
104;Mayorista;958370974-1;22;834;1;104-Mayorista
104;V Horeca;2004101688-1;20;1735;8;104-V Horeca
104;V Horeca;881902048-1;24;8292;18;104-V Horeca
104;V Horeca;889705450-1;24;7338;5;104-V Horeca
104;V Horeca;890001442-1;21;997;2;104-V Horeca
104;V Horeca;863557272-1;10;3573;8;104-V Horeca
104;V Horeca;898491572-1;24;2933;5;104-V Horeca
104;V Horeca;926859381-1;13;312;1;104-V Horeca
104;V Horeca;926861811-1;23;326;2;104-V Horeca
104;V Horeca;930929277-1;20;2401;11;104-V Horeca
104;V Horeca;930931155-1;24;609;2;104-V Horeca
104;V Horeca;939297636-1;21;544;1;104-V Horeca
104;V Horeca;1660094189-1;24;112133;24;104-V Horeca
104;V Horeca;1660099277-1;24;504351;24;104-V Horeca
104;V Horeca;1660251867-1;24;13261;24;104-V Horeca
104;V Horeca;1665035902-1;24;237585;24;104-V Horeca
104;V Horeca;1665047039-1;24;8377;23;104-V Horeca
104;V Horeca;1665051489-1;19;604;2;104-V Horeca
104;V Horeca;1665053807-1;19;7646;8;104-V Horeca
104;V Horeca;1665054183-1;24;11320;10;104-V Horeca
104;V Horeca;1665059753-1;23;1497;1;104-V Horeca
104;V Horeca;1720562035-1;17;6110;9;104-V Horeca
104;V Horeca;#¡VALOR!;17;874;6;104-V Horeca
104;V Horeca;#¡VALOR!;17;2183;8;104-V Horeca
104;V Horeca;1720562035-2;17;10036;11;104-V Horeca
104;V Horeca;1720562035-7;17;1278;7;104-V Horeca
104;V Horeca;1750329143-1;24;298133;24;104-V Horeca
104;V Horeca;1750333846-1;24;269894;24;104-V Horeca
104;V Horeca;1750336662-1;24;316974;24;104-V Horeca
104;V Horeca;1750336733-1;23;50116;23;104-V Horeca
104;V Horeca;1750341310-1;24;12719;13;104-V Horeca
104;V Horeca;1750346869-1;18;5838;2;104-V Horeca
104;V Horeca;1750350377-1;24;81951;12;104-V Horeca
104;V Horeca;1750350473-1;23;6630;13;104-V Horeca
104;V Horeca;1750353659-1;24;21440;21;104-V Horeca
104;V Horeca;1750357066-1;24;64065;22;104-V Horeca
104;V Horeca;1760041789-1;24;123691;23;104-V Horeca
104;V Horeca;1760245308-1;24;1967;1;104-V Horeca
104;V Horeca;1760321408-1;15;50317;13;104-V Horeca
104;V Horeca;1760357456-1;17;1060;6;104-V Horeca
104;V Horeca;1760357456-2;12;823;5;104-V Horeca
104;V Horeca;1760357456-3;17;1692;8;104-V Horeca
104;V Horeca;1760357456-4;17;1213;7;104-V Horeca
104;V Horeca;1760388883-1;24;31715;14;104-V Horeca
104;V Horeca;1760436054-1;17;6503;11;104-V Horeca
104;V Horeca;1760436054-4;17;9092;12;104-V Horeca
104;V Horeca;1760436054-5;15;600;3;104-V Horeca
104;V Horeca;1760453874-1;16;202;1;104-V Horeca
104;V Horeca;1760460929-1;24;804;3;104-V Horeca
104;V Horeca;1760470157-1;24;178682;22;104-V Horeca
104;V Horeca;1760473096-1;24;7496;6;104-V Horeca
104;V Horeca;1760494818-1;24;88093;19;104-V Horeca
104;V Horeca;1760505813-1;23;24114;17;104-V Horeca
104;V Horeca;1760539639-1;24;26355;24;104-V Horeca
104;V Horeca;1760539639-2;21;18613;21;104-V Horeca
104;V Horeca;1760555685-1;24;118717;24;104-V Horeca
104;V Horeca;1760596505-1;24;67041;22;104-V Horeca
104;V Horeca;1760620629-1;24;2052;7;104-V Horeca
104;V Horeca;1760624853-1;24;714;1;104-V Horeca
104;V Horeca;1760704111-1;23;3739;5;104-V Horeca
104;V Horeca;1760752500-1;24;3407;6;104-V Horeca
104;V Horeca;1760828323-1;1;133;1;104-V Horeca
104;V Horeca;1760935176-1;24;16491;6;104-V Horeca
104;V Horeca;1760967203-1;24;59;1;104-V Horeca
104;V Horeca;1760983714-1;24;54682;9;104-V Horeca
104;V Horeca;1761017395-1;24;1082;1;104-V Horeca
104;V Horeca;1761017716-1;16;823;3;104-V Horeca
104;V Horeca;1761114668-1;24;82006;12;104-V Horeca
104;V Horeca;1761132833-1;23;933;3;104-V Horeca
104;V Horeca;1761166491-1;23;4979;6;104-V Horeca
104;V Horeca;1761221350-1;15;175;2;104-V Horeca
104;V Horeca;1761254989-1;16;815;1;104-V Horeca
104;V Horeca;1761266323-1;24;1448;1;104-V Horeca
104;V Horeca;1761330662-1;22;427;1;104-V Horeca
104;V Horeca;1761464762-1;19;215;2;104-V Horeca
104;V Horeca;1761496259-1;24;130524;18;104-V Horeca
104;V Horeca;1761571849-1;13;374;1;104-V Horeca
104;V Horeca;1761624436-1;24;2952;5;104-V Horeca
104;V Horeca;1761655528-1;24;341;1;104-V Horeca
104;V Horeca;954433474-1;24;660;2;104-V Horeca
104;V Horeca;954569999-1;17;1181;3;104-V Horeca
104;V SyE;875024520-1;12;1342;6;104-V SyE
104;V SyE;876643151-1;23;11665;19;104-V SyE
104;V SyE;876672934-1;12;102;1;104-V SyE
104;V SyE;876733690-1;22;786;2;104-V SyE
104;V SyE;1660053012-1;24;38102;21;104-V SyE
104;V SyE;1660077576-1;24;746411;24;104-V SyE
104;V SyE;1660104351-1;23;18402;17;104-V SyE
104;V SyE;1660116083-1;2;796;2;104-V SyE
104;V SyE;1660145133-1;23;126;1;104-V SyE
104;V SyE;1660166808-1;24;34829;24;104-V SyE
104;V SyE;1660226223-1;24;336658;24;104-V SyE
104;V SyE;1665044628-1;24;1078;2;104-V SyE
104;V SyE;1665045972-1;24;10354;23;104-V SyE
104;V SyE;1665052045-1;24;393980;24;104-V SyE
104;V SyE;1665054468-1;24;122426;24;104-V SyE
104;V SyE;1665055909-1;24;70242;15;104-V SyE
104;V SyE;1665055911-1;23;66824;5;104-V SyE
104;V SyE;1665056365-1;24;376334;22;104-V SyE
104;V SyE;1675033634-1;24;23154;10;104-V SyE
104;V SyE;1690051824-1;23;382467;19;104-V SyE
104;V SyE;1690109271-1;24;35219;9;104-V SyE
104;V SyE;1690143468-1;24;3711;14;104-V SyE
104;V SyE;1750329135-1;24;325230;24;104-V SyE
104;V SyE;1750330052-1;24;241505;24;104-V SyE
104;V SyE;1750330052-2;24;18025;18;104-V SyE
104;V SyE;1750332017-1;24;70404;20;104-V SyE
104;V SyE;1750332083-1;24;1115091;20;104-V SyE
104;V SyE;1750334837-1;24;171142;24;104-V SyE
104;V SyE;1750337115-1;24;13492;10;104-V SyE
104;V SyE;1750340385-1;24;5992;13;104-V SyE
104;V SyE;1750348654-1;24;101716;24;104-V SyE
104;V SyE;1750427642-1;24;431215;24;104-V SyE
104;V SyE;1760195743-1;18;94938;15;104-V SyE
104;V SyE;1760197301-1;24;23084;7;104-V SyE
104;V SyE;1760198260-1;22;15508;21;104-V SyE
104;V SyE;1760199258-1;23;3380;4;104-V SyE
104;V SyE;1760271364-1;24;212835;11;104-V SyE
104;V SyE;1760301370-1;24;28628;23;104-V SyE
104;V SyE;1760312987-1;4;8699;3;104-V SyE
104;V SyE;1760323693-1;24;15267;18;104-V SyE
104;V SyE;1760346520-1;24;33229;17;104-V SyE
104;V SyE;1760472945-1;24;14823;18;104-V SyE
104;V SyE;1760561126-1;5;547;1;104-V SyE
104;V SyE;1760661481-1;24;16777;9;104-V SyE
104;V SyE;1760799971-1;24;296547;23;104-V SyE
104;V SyE;1760803765-1;13;7171;3;104-V SyE
104;V SyE;1760827160-1;24;4372;13;104-V SyE
104;V SyE;1760920135-1;24;259997;24;104-V SyE
104;V SyE;1760979655-1;24;247657;12;104-V SyE
104;V SyE;1761042227-1;23;2891;14;104-V SyE
104;V SyE;1761090015-1;21;2491;17;104-V SyE
104;V SyE;1761186809-1;24;296848;24;104-V SyE
104;V SyE;1761213539-1;24;4984;5;104-V SyE
104;V SyE;1761240079-1;20;10753;3;104-V SyE
104;V SyE;1761246760-1;12;668;2;104-V SyE
104;V SyE;1761409468-1;19;363125;15;104-V SyE
105;Artes graficas;1864578053-1;21;69;1;105-Artes graficas
105;Artes graficas;1945292415-1;15;1092;1;105-Artes graficas
105;Artes graficas;1945305678-1;24;31490;15;105-Artes graficas
105;Artes graficas;1945334928-1;24;31539;17;105-Artes graficas
105;Artes graficas;1945343236-1;20;487;3;105-Artes graficas
105;Artes graficas;1945343744-1;18;12;1;105-Artes graficas
105;Artes graficas;1945346150-1;21;1890;6;105-Artes graficas
105;Artes graficas;1945347451-1;21;23;1;105-Artes graficas
105;Artes graficas;1945370718-1;15;438;1;105-Artes graficas
105;Artes graficas;1945933798-1;24;31129;20;105-Artes graficas
105;Artes graficas;1945953593-1;16;491;2;105-Artes graficas
105;Artes graficas;1947987978-1;22;10545;1;105-Artes graficas
105;Artes graficas;1949510980-1;23;7330;12;105-Artes graficas
105;Artes graficas;1990656138-1;2;94;1;105-Artes graficas
105;Artes graficas;872994430-1;24;248801;21;105-Artes graficas
105;Artes graficas;873007482-1;13;923;1;105-Artes graficas
105;Artes graficas;873011572-1;24;1332;2;105-Artes graficas
105;Artes graficas;873016953-2;12;477;1;105-Artes graficas
105;Artes graficas;873021157-1;22;37777;5;105-Artes graficas
105;Artes graficas;873035042-1;24;43249;21;105-Artes graficas
105;Artes graficas;873037991-1;23;6797;6;105-Artes graficas
105;Artes graficas;873044779-1;23;1261;1;105-Artes graficas
105;Artes graficas;873045866-1;23;9128;3;105-Artes graficas
105;Artes graficas;873088883-1;23;642;1;105-Artes graficas
105;Artes graficas;873093011-1;23;78528;9;105-Artes graficas
105;Artes graficas;873100601-1;23;11235;8;105-Artes graficas
105;Artes graficas;887109437-1;23;8835;7;105-Artes graficas
105;Artes graficas;890736305-1;1;177;1;105-Artes graficas
105;Artes graficas;890741316-1;3;37;1;105-Artes graficas
105;Artes graficas;890742578-1;24;550716;22;105-Artes graficas
